,Course_ID,Year,Course_Duration,Course_Ress_Digit,Course_Ress_inClass,Resources_Amount,Resources_Rank,Resources_Type_Basic
643,55,2013,60,10,43,53,3,Test
644,55,2013,60,10,43,53,4,Lecture
645,55,2013,60,10,43,53,5,Lecture
646,55,2013,60,10,43,53,6,Exercise
647,55,2013,60,10,43,53,7,Lecture
648,55,2013,60,10,43,53,8,Lecture
649,55,2013,60,10,43,53,9,Lecture
650,55,2013,60,10,43,53,10,QCM
651,55,2013,60,10,43,53,11,Lecture
652,55,2013,60,10,43,53,12,Video
653,55,2013,60,10,43,53,13,QCM
654,55,2013,60,10,43,53,14,Exercise
655,55,2013,60,10,43,53,15,Lecture
656,55,2013,60,10,43,53,16,Lecture
657,55,2013,60,10,43,53,17,QCM
658,55,2013,60,10,43,53,18,Video
659,55,2013,60,10,43,53,19,Exercise
660,55,2013,60,10,43,53,20,Lecture
661,55,2013,60,10,43,53,21,Lecture
662,55,2013,60,10,43,53,22,Lecture
663,55,2013,60,10,43,53,23,Exercise
664,55,2013,60,10,43,53,24,Exercise
665,55,2013,60,10,43,53,25,Video
666,55,2013,60,10,43,53,26,Exercise
667,55,2013,60,10,43,53,27,Examen
668,55,2013,60,10,43,53,28,Exercise
669,55,2013,60,10,43,53,29,Lecture
670,55,2013,60,10,43,53,30,Video
671,55,2013,60,10,43,53,31,Exercise
672,55,2013,60,10,43,53,32,Exercise
673,55,2013,60,10,43,53,33,Lecture
674,55,2013,60,10,43,53,34,Exercise
675,55,2013,60,10,43,53,35,Lecture
676,55,2013,60,10,43,53,36,QCM
677,55,2013,60,10,43,53,37,Lecture
678,55,2013,60,10,43,53,38,Lecture
679,55,2013,60,10,43,53,39,Lecture
680,55,2013,60,10,43,53,40,Examen
681,55,2013,60,10,43,53,41,Lecture
682,55,2013,60,10,43,53,42,Lecture
683,55,2013,60,10,43,53,43,Lecture
684,55,2013,60,10,43,53,44,Lecture
685,55,2013,60,10,43,53,45,Video
686,55,2013,60,10,43,53,46,Exercise
687,55,2013,60,10,43,53,47,Lecture
688,55,2013,60,10,43,53,48,Lecture
689,55,2013,60,10,43,53,49,Lecture
690,55,2013,60,10,43,53,50,Lecture
691,55,2013,60,10,43,53,51,Lecture
692,55,2013,60,10,43,53,52,Exercise
693,55,2013,60,10,43,53,53,Examen
694,56,2013,26,1,12,13,1,Video
695,56,2013,26,1,12,13,2,Lecture
696,56,2013,26,1,12,13,3,Exercise
697,56,2013,26,1,12,13,4,Lecture
698,56,2013,26,1,12,13,5,Exercise
699,56,2013,26,1,12,13,6,Lecture
700,56,2013,26,1,12,13,7,Lecture
701,56,2013,26,1,12,13,8,Lecture
702,56,2013,26,1,12,13,9,Lecture
703,56,2013,26,1,12,13,10,Exercise
704,56,2013,26,1,12,13,11,Lecture
705,56,2013,26,1,12,13,12,Lecture
706,56,2013,26,1,12,13,13,Examen
707,57,2013,11,1,7,8,1,Exercise
708,57,2013,11,1,7,8,2,Lecture
709,57,2013,11,1,7,8,3,Lecture
710,57,2013,11,1,7,8,4,Lecture
711,57,2013,11,1,7,8,5,Lecture
712,57,2013,11,1,7,8,6,Lecture
713,57,2013,11,1,7,8,7,QCM
714,57,2013,11,1,7,8,8,Examen
715,58,2013,28,13,10,23,1,Lecture
716,58,2013,28,13,10,23,2,Video
717,58,2013,28,13,10,23,3,Video
718,58,2013,28,13,10,23,4,Lecture
719,58,2013,28,13,10,23,5,QCM
720,58,2013,28,13,10,23,6,QCM
721,58,2013,28,13,10,23,7,Exercise
722,58,2013,28,13,10,23,8,Lecture
723,58,2013,28,13,10,23,9,Lecture
724,58,2013,28,13,10,23,10,Lecture
725,58,2013,28,13,10,23,11,QCM
726,58,2013,28,13,10,23,12,Video
727,58,2013,28,13,10,23,13,Lecture
728,58,2013,28,13,10,23,14,QCM
729,58,2013,28,13,10,23,15,Video
730,58,2013,28,13,10,23,16,Exercise
731,58,2013,28,13,10,23,17,Exercise
732,58,2013,28,13,10,23,18,QCM
733,58,2013,28,13,10,23,19,Video
734,58,2013,28,13,10,23,20,Video
735,58,2013,28,13,10,23,21,Lecture
736,58,2013,28,13,10,23,22,Video
737,58,2013,28,13,10,23,23,Test
738,59,2013,37,1,25,26,1,Lecture
739,59,2013,37,1,25,26,2,Exercise
740,59,2013,37,1,25,26,3,Lecture
741,59,2013,37,1,25,26,4,Video
742,59,2013,37,1,25,26,5,Lecture
743,59,2013,37,1,25,26,6,Exercise
744,59,2013,37,1,25,26,7,Exercise
745,59,2013,37,1,25,26,8,Lecture
746,59,2013,37,1,25,26,9,Lecture
747,59,2013,37,1,25,26,10,Lecture
748,59,2013,37,1,25,26,11,Lecture
749,59,2013,37,1,25,26,12,Lecture
750,59,2013,37,1,25,26,13,Examen
751,59,2013,37,1,25,26,14,Lecture
752,59,2013,37,1,25,26,15,Exercise
753,59,2013,37,1,25,26,16,Exercise
754,59,2013,37,1,25,26,17,Lecture
755,59,2013,37,1,25,26,18,Lecture
756,59,2013,37,1,25,26,19,Lecture
757,59,2013,37,1,25,26,20,Exercise
758,59,2013,37,1,25,26,21,Lecture
759,59,2013,37,1,25,26,22,Lecture
760,59,2013,37,1,25,26,23,Lecture
761,59,2013,37,1,25,26,24,Exercise
762,59,2013,37,1,25,26,25,Lecture
763,59,2013,37,1,25,26,26,Examen
764,60,2013,31,2,17,19,1,Lecture
765,60,2013,31,2,17,19,2,Video
766,60,2013,31,2,17,19,3,Exercise
767,60,2013,31,2,17,19,4,Lecture
768,60,2013,31,2,17,19,5,Exercise
769,60,2013,31,2,17,19,6,Lecture
770,60,2013,31,2,17,19,7,Lecture
771,60,2013,31,2,17,19,8,Lecture
772,60,2013,31,2,17,19,9,Lecture
773,60,2013,31,2,17,19,10,Exercise
774,60,2013,31,2,17,19,11,Lecture
775,60,2013,31,2,17,19,12,Lecture
776,60,2013,31,2,17,19,13,Exercise
777,60,2013,31,2,17,19,14,Video
778,60,2013,31,2,17,19,15,Exercise
779,60,2013,31,2,17,19,16,Lecture
780,60,2013,31,2,17,19,17,Lecture
781,60,2013,31,2,17,19,18,Lecture
782,60,2013,31,2,17,19,19,Examen
783,61,2013,37,6,31,37,1,Lecture
784,61,2013,37,6,31,37,2,Lecture
785,61,2013,37,6,31,37,3,Exercise
786,61,2013,37,6,31,37,4,Lecture
787,61,2013,37,6,31,37,5,QCM
788,61,2013,37,6,31,37,6,Exercise
789,61,2013,37,6,31,37,7,Lecture
790,61,2013,37,6,31,37,8,Exercise
791,61,2013,37,6,31,37,9,Lecture
792,61,2013,37,6,31,37,10,Exercise
793,61,2013,37,6,31,37,11,Lecture
794,61,2013,37,6,31,37,12,Exercise
795,61,2013,37,6,31,37,13,Lecture
796,61,2013,37,6,31,37,14,Exercise
797,61,2013,37,6,31,37,15,Lecture
798,61,2013,37,6,31,37,16,Video
799,61,2013,37,6,31,37,17,Video
800,61,2013,37,6,31,37,18,Exercise
801,61,2013,37,6,31,37,19,Test
802,61,2013,37,6,31,37,20,Lecture
803,61,2013,37,6,31,37,21,Lecture
804,61,2013,37,6,31,37,22,Lecture
805,61,2013,37,6,31,37,23,Video
806,61,2013,37,6,31,37,24,Lecture
807,61,2013,37,6,31,37,25,Lecture
808,61,2013,37,6,31,37,26,Exercise
809,61,2013,37,6,31,37,27,Lecture
810,61,2013,37,6,31,37,28,Lecture
811,61,2013,37,6,31,37,29,Lecture
812,61,2013,37,6,31,37,30,Video
813,61,2013,37,6,31,37,31,Lecture
814,61,2013,37,6,31,37,32,Lecture
815,61,2013,37,6,31,37,33,Lecture
816,61,2013,37,6,31,37,34,Lecture
817,61,2013,37,6,31,37,35,Lecture
818,61,2013,37,6,31,37,36,Exercise
819,61,2013,37,6,31,37,37,Examen
820,62,2013,27,3,10,13,1,Exercise
821,62,2013,27,3,10,13,2,QCM
822,62,2013,27,3,10,13,3,Exercise
823,62,2013,27,3,10,13,4,Lecture
824,62,2013,27,3,10,13,5,Video
825,62,2013,27,3,10,13,6,Lecture
826,62,2013,27,3,10,13,7,Test
827,62,2013,27,3,10,13,8,Lecture
828,62,2013,27,3,10,13,9,Exercise
829,62,2013,27,3,10,13,10,Lecture
830,62,2013,27,3,10,13,11,Lecture
831,62,2013,27,3,10,13,12,Lecture
832,62,2013,27,3,10,13,13,Examen
833,63,2013,30,1,11,12,1,Exercise
834,63,2013,30,1,11,12,2,QCM
835,63,2013,30,1,11,12,3,Lecture
836,63,2013,30,1,11,12,4,Lecture
837,63,2013,30,1,11,12,5,Lecture
838,63,2013,30,1,11,12,6,Lecture
839,63,2013,30,1,11,12,7,Lecture
840,63,2013,30,1,11,12,8,Exercise
841,63,2013,30,1,11,12,9,Lecture
842,63,2013,30,1,11,12,10,Lecture
843,63,2013,30,1,11,12,11,Lecture
844,63,2013,30,1,11,12,12,Examen
845,64,2013,36,5,29,34,1,Lecture
846,64,2013,36,5,29,34,2,Exercise
847,64,2013,36,5,29,34,3,Lecture
848,64,2013,36,5,29,34,4,Exercise
849,64,2013,36,5,29,34,5,QCM
850,64,2013,36,5,29,34,6,Lecture
851,64,2013,36,5,29,34,7,Lecture
852,64,2013,36,5,29,34,8,Lecture
853,64,2013,36,5,29,34,9,Exercise
854,64,2013,36,5,29,34,10,Lecture
855,64,2013,36,5,29,34,11,Exercise
856,64,2013,36,5,29,34,12,Test
857,64,2013,36,5,29,34,13,Lecture
858,64,2013,36,5,29,34,14,Lecture
859,64,2013,36,5,29,34,15,Lecture
860,64,2013,36,5,29,34,16,QCM
861,64,2013,36,5,29,34,17,Video
862,64,2013,36,5,29,34,18,Lecture
863,64,2013,36,5,29,34,19,Exercise
864,64,2013,36,5,29,34,20,Lecture
865,64,2013,36,5,29,34,21,Lecture
866,64,2013,36,5,29,34,22,Exercise
867,64,2013,36,5,29,34,23,Examen
868,64,2013,36,5,29,34,24,Exercise
869,64,2013,36,5,29,34,25,Lecture
870,64,2013,36,5,29,34,26,Lecture
871,64,2013,36,5,29,34,27,Lecture
872,64,2013,36,5,29,34,28,Exercise
873,64,2013,36,5,29,34,29,Lecture
874,64,2013,36,5,29,34,30,Lecture
875,64,2013,36,5,29,34,31,Lecture
876,64,2013,36,5,29,34,32,QCM
877,64,2013,36,5,29,34,33,Lecture
878,64,2013,36,5,29,34,34,Examen
879,65,2013,9,1,2,3,1,Video
880,65,2013,9,1,2,3,2,Exercise
881,65,2013,9,1,2,3,3,Lecture
882,66,2013,8,1,3,4,1,Lecture
883,66,2013,8,1,3,4,2,QCM
884,66,2013,8,1,3,4,3,Lecture
885,66,2013,8,1,3,4,4,Exercise
886,67,2013,8,1,4,5,1,Exercise
887,67,2013,8,1,4,5,2,Video
888,67,2013,8,1,4,5,3,Lecture
889,67,2013,8,1,4,5,4,Exercise
890,67,2013,8,1,4,5,5,Examen
891,68,2013,38,2,9,11,1,Lecture
892,68,2013,38,2,9,11,2,Exercise
893,68,2013,38,2,9,11,3,Lecture
894,68,2013,38,2,9,11,4,Exercise
895,68,2013,38,2,9,11,5,Lecture
896,68,2013,38,2,9,11,6,Exercise
897,68,2013,38,2,9,11,7,Video
898,68,2013,38,2,9,11,8,QCM
899,68,2013,38,2,9,11,9,Lecture
900,68,2013,38,2,9,11,10,Lecture
901,68,2013,38,2,9,11,11,Examen
902,69,2013,16,2,5,7,1,QCM
903,69,2013,16,2,5,7,2,Lecture
904,69,2013,16,2,5,7,3,Lecture
905,69,2013,16,2,5,7,4,Exercise
906,69,2013,16,2,5,7,5,Lecture
907,69,2013,16,2,5,7,6,Video
908,69,2013,16,2,5,7,7,Lecture
909,70,2013,19,1,8,9,1,Lecture
910,70,2013,19,1,8,9,2,Exercise
911,70,2013,19,1,8,9,3,Lecture
912,70,2013,19,1,8,9,4,Lecture
913,70,2013,19,1,8,9,5,Lecture
914,70,2013,19,1,8,9,6,Exercise
915,70,2013,19,1,8,9,7,Exercise
916,70,2013,19,1,8,9,8,QCM
917,70,2013,19,1,8,9,9,Lecture
918,71,2013,11,2,9,11,1,Video
919,71,2013,11,2,9,11,2,Lecture
920,71,2013,11,2,9,11,3,Exercise
921,71,2013,11,2,9,11,4,Lecture
922,71,2013,11,2,9,11,5,Lecture
923,71,2013,11,2,9,11,6,Lecture
924,71,2013,11,2,9,11,7,Video
925,71,2013,11,2,9,11,8,Exercise
926,71,2013,11,2,9,11,9,Lecture
927,71,2013,11,2,9,11,10,Exercise
928,71,2013,11,2,9,11,11,Examen
929,72,2013,33,3,21,24,1,Lecture
930,72,2013,33,3,21,24,2,Exercise
931,72,2013,33,3,21,24,3,Lecture
932,72,2013,33,3,21,24,4,Exercise
933,72,2013,33,3,21,24,5,Lecture
934,72,2013,33,3,21,24,6,Exercise
935,72,2013,33,3,21,24,7,Exercise
936,72,2013,33,3,21,24,8,Lecture
937,72,2013,33,3,21,24,9,Lecture
938,72,2013,33,3,21,24,10,Lecture
939,72,2013,33,3,21,24,11,QCM
940,72,2013,33,3,21,24,12,Lecture
941,72,2013,33,3,21,24,13,Exercise
942,72,2013,33,3,21,24,14,Lecture
943,72,2013,33,3,21,24,15,QCM
944,72,2013,33,3,21,24,16,Exercise
945,72,2013,33,3,21,24,17,Lecture
946,72,2013,33,3,21,24,18,Video
947,72,2013,33,3,21,24,19,Exercise
948,72,2013,33,3,21,24,20,Lecture
949,72,2013,33,3,21,24,21,Lecture
950,72,2013,33,3,21,24,22,Lecture
951,72,2013,33,3,21,24,23,Lecture
952,72,2013,33,3,21,24,24,Examen
953,73,2013,27,4,21,25,1,Exercise
954,73,2013,27,4,21,25,2,Examen
955,73,2013,27,4,21,25,3,Exercise
956,73,2013,27,4,21,25,4,Lecture
957,73,2013,27,4,21,25,5,QCM
958,73,2013,27,4,21,25,6,Lecture
959,73,2013,27,4,21,25,7,Video
960,73,2013,27,4,21,25,8,Lecture
961,73,2013,27,4,21,25,9,Test
962,73,2013,27,4,21,25,10,Lecture
963,73,2013,27,4,21,25,11,Lecture
964,73,2013,27,4,21,25,12,Lecture
965,73,2013,27,4,21,25,13,QCM
966,73,2013,27,4,21,25,14,Exercise
967,73,2013,27,4,21,25,15,Lecture
968,73,2013,27,4,21,25,16,Exercise
969,73,2013,27,4,21,25,17,Exercise
970,73,2013,27,4,21,25,18,Lecture
971,73,2013,27,4,21,25,19,Lecture
972,73,2013,27,4,21,25,20,Exercise
973,73,2013,27,4,21,25,21,Lecture
974,73,2013,27,4,21,25,22,Lecture
975,73,2013,27,4,21,25,23,Exercise
976,73,2013,27,4,21,25,24,Lecture
977,73,2013,27,4,21,25,25,Examen
978,74,2013,9,1,6,7,1,Exercise
979,74,2013,9,1,6,7,2,Lecture
980,74,2013,9,1,6,7,3,Lecture
981,74,2013,9,1,6,7,4,QCM
982,74,2013,9,1,6,7,5,Exercise
983,74,2013,9,1,6,7,6,Lecture
984,74,2013,9,1,6,7,7,Examen
985,75,2013,41,3,33,36,1,Video
986,75,2013,41,3,33,36,2,Exercise
987,75,2013,41,3,33,36,3,QCM
988,75,2013,41,3,33,36,4,Exercise
989,75,2013,41,3,33,36,5,Exercise
990,75,2013,41,3,33,36,6,Lecture
991,75,2013,41,3,33,36,7,Lecture
992,75,2013,41,3,33,36,8,Lecture
993,75,2013,41,3,33,36,9,Exercise
994,75,2013,41,3,33,36,10,Lecture
995,75,2013,41,3,33,36,11,Exercise
996,75,2013,41,3,33,36,12,Lecture
997,75,2013,41,3,33,36,13,Test
998,75,2013,41,3,33,36,14,Lecture
999,75,2013,41,3,33,36,15,Exercise
1000,75,2013,41,3,33,36,16,Lecture
1001,75,2013,41,3,33,36,17,Exercise
1002,75,2013,41,3,33,36,18,Exercise
1003,75,2013,41,3,33,36,19,Lecture
1004,75,2013,41,3,33,36,20,Lecture
1005,75,2013,41,3,33,36,21,Lecture
1006,75,2013,41,3,33,36,22,Lecture
1007,75,2013,41,3,33,36,23,Lecture
1008,75,2013,41,3,33,36,24,Examen
1009,75,2013,41,3,33,36,25,Lecture
1010,75,2013,41,3,33,36,26,Exercise
1011,75,2013,41,3,33,36,27,Lecture
1012,75,2013,41,3,33,36,28,Lecture
1013,75,2013,41,3,33,36,29,Lecture
1014,75,2013,41,3,33,36,30,Lecture
1015,75,2013,41,3,33,36,31,Lecture
1016,75,2013,41,3,33,36,32,Lecture
1017,75,2013,41,3,33,36,33,Lecture
1018,75,2013,41,3,33,36,34,Exercise
1019,75,2013,41,3,33,36,35,Lecture
1020,75,2013,41,3,33,36,36,Examen
1021,76,2013,9,1,3,4,1,Exercise
1022,76,2013,9,1,3,4,2,Lecture
1023,76,2013,9,1,3,4,3,QCM
1024,76,2013,9,1,3,4,4,Examen
1025,77,2013,9,1,7,8,1,Exercise
1026,77,2013,9,1,7,8,2,Lecture
1027,77,2013,9,1,7,8,3,Exercise
1028,77,2013,9,1,7,8,4,Lecture
1029,77,2013,9,1,7,8,5,Video
1030,77,2013,9,1,7,8,6,Exercise
1031,77,2013,9,1,7,8,7,Lecture
1032,77,2013,9,1,7,8,8,Examen
1033,78,2013,40,2,12,14,1,Lecture
1034,78,2013,40,2,12,14,2,QCM
1035,78,2013,40,2,12,14,3,Lecture
1036,78,2013,40,2,12,14,4,Exercise
1037,78,2013,40,2,12,14,5,Exercise
1038,78,2013,40,2,12,14,6,Lecture
1039,78,2013,40,2,12,14,7,Lecture
1040,78,2013,40,2,12,14,8,Exercise
1041,78,2013,40,2,12,14,9,Exercise
1042,78,2013,40,2,12,14,10,Lecture
1043,78,2013,40,2,12,14,11,Lecture
1044,78,2013,40,2,12,14,12,Video
1045,78,2013,40,2,12,14,13,Lecture
1046,78,2013,40,2,12,14,14,Lecture
1047,79,2013,19,1,11,12,1,Exercise
1048,79,2013,19,1,11,12,2,Lecture
1049,79,2013,19,1,11,12,3,Exercise
1050,79,2013,19,1,11,12,4,Lecture
1051,79,2013,19,1,11,12,5,Lecture
1052,79,2013,19,1,11,12,6,Lecture
1053,79,2013,19,1,11,12,7,QCM
1054,79,2013,19,1,11,12,8,Lecture
1055,79,2013,19,1,11,12,9,Lecture
1056,79,2013,19,1,11,12,10,Exercise
1057,79,2013,19,1,11,12,11,Lecture
1058,79,2013,19,1,11,12,12,Examen
1059,80,2013,9,1,8,9,1,Lecture
1060,80,2013,9,1,8,9,2,Exercise
1061,80,2013,9,1,8,9,3,Lecture
1062,80,2013,9,1,8,9,4,Lecture
1063,80,2013,9,1,8,9,5,Lecture
1064,80,2013,9,1,8,9,6,QCM
1065,80,2013,9,1,8,9,7,Lecture
1066,80,2013,9,1,8,9,8,Lecture
1067,80,2013,9,1,8,9,9,Examen
1068,81,2013,48,8,38,46,1,Lecture
1069,81,2013,48,8,38,46,2,Exercise
1070,81,2013,48,8,38,46,3,Lecture
1071,81,2013,48,8,38,46,4,Lecture
1072,81,2013,48,8,38,46,5,Lecture
1073,81,2013,48,8,38,46,6,Lecture
1074,81,2013,48,8,38,46,7,Lecture
1075,81,2013,48,8,38,46,8,Lecture
1076,81,2013,48,8,38,46,9,Lecture
1077,81,2013,48,8,38,46,10,Lecture
1078,81,2013,48,8,38,46,11,Video
1079,81,2013,48,8,38,46,12,QCM
1080,81,2013,48,8,38,46,13,Exercise
1081,81,2013,48,8,38,46,14,Video
1082,81,2013,48,8,38,46,15,Lecture
1083,81,2013,48,8,38,46,16,Lecture
1084,81,2013,48,8,38,46,17,Exercise
1085,81,2013,48,8,38,46,18,Video
1086,81,2013,48,8,38,46,19,Lecture
1087,81,2013,48,8,38,46,20,Video
1088,81,2013,48,8,38,46,21,Lecture
1089,81,2013,48,8,38,46,22,Lecture
1090,81,2013,48,8,38,46,23,Examen
1091,81,2013,48,8,38,46,24,Exercise
1092,81,2013,48,8,38,46,25,Lecture
1093,81,2013,48,8,38,46,26,QCM
1094,81,2013,48,8,38,46,27,Lecture
1095,81,2013,48,8,38,46,28,Lecture
1096,81,2013,48,8,38,46,29,Video
1097,81,2013,48,8,38,46,30,Lecture
1098,81,2013,48,8,38,46,31,Lecture
1099,81,2013,48,8,38,46,32,Exercise
1100,81,2013,48,8,38,46,33,Exercise
1101,81,2013,48,8,38,46,34,Lecture
1102,81,2013,48,8,38,46,35,Lecture
1103,81,2013,48,8,38,46,36,Lecture
1104,81,2013,48,8,38,46,37,Exercise
1105,81,2013,48,8,38,46,38,Exercise
1106,81,2013,48,8,38,46,39,Lecture
1107,81,2013,48,8,38,46,40,Video
1108,81,2013,48,8,38,46,41,Exercise
1109,81,2013,48,8,38,46,42,Exercise
1110,81,2013,48,8,38,46,43,Lecture
1111,81,2013,48,8,38,46,44,Exercise
1112,81,2013,48,8,38,46,45,Lecture
1113,81,2013,48,8,38,46,46,Examen
1114,82,2013,15,2,11,13,1,Lecture
1115,82,2013,15,2,11,13,2,Lecture
1116,82,2013,15,2,11,13,3,Lecture
1117,82,2013,15,2,11,13,4,Lecture
1118,82,2013,15,2,11,13,5,Exercise
1119,82,2013,15,2,11,13,6,QCM
1120,82,2013,15,2,11,13,7,Exercise
1121,82,2013,15,2,11,13,8,Lecture
1122,82,2013,15,2,11,13,9,Video
1123,82,2013,15,2,11,13,10,Lecture
1124,82,2013,15,2,11,13,11,Lecture
1125,82,2013,15,2,11,13,12,Lecture
1126,82,2013,15,2,11,13,13,Exercise
1127,83,2013,29,2,19,21,1,Exercise
1128,83,2013,29,2,19,21,2,Lecture
1129,83,2013,29,2,19,21,3,Lecture
1130,83,2013,29,2,19,21,4,Lecture
1131,83,2013,29,2,19,21,5,Exercise
1132,83,2013,29,2,19,21,6,Lecture
1133,83,2013,29,2,19,21,7,Lecture
1134,83,2013,29,2,19,21,8,Lecture
1135,83,2013,29,2,19,21,9,Exercise
1136,83,2013,29,2,19,21,10,Video
1137,83,2013,29,2,19,21,11,Lecture
1138,83,2013,29,2,19,21,12,Lecture
1139,83,2013,29,2,19,21,13,Exercise
1140,83,2013,29,2,19,21,14,Lecture
1141,83,2013,29,2,19,21,15,Lecture
1142,83,2013,29,2,19,21,16,Exercise
1143,83,2013,29,2,19,21,17,Video
1144,83,2013,29,2,19,21,18,Lecture
1145,83,2013,29,2,19,21,19,Lecture
1146,83,2013,29,2,19,21,20,Lecture
1147,83,2013,29,2,19,21,21,Examen
1148,84,2013,43,2,17,19,1,QCM
1149,84,2013,43,2,17,19,2,Lecture
1150,84,2013,43,2,17,19,3,Lecture
1151,84,2013,43,2,17,19,4,Lecture
1152,84,2013,43,2,17,19,5,Lecture
1153,84,2013,43,2,17,19,6,Exercise
1154,84,2013,43,2,17,19,7,Exercise
1155,84,2013,43,2,17,19,8,Video
1156,84,2013,43,2,17,19,9,Lecture
1157,84,2013,43,2,17,19,10,Lecture
1158,84,2013,43,2,17,19,11,Lecture
1159,84,2013,43,2,17,19,12,Lecture
1160,84,2013,43,2,17,19,13,Exercise
1161,84,2013,43,2,17,19,14,Lecture
1162,84,2013,43,2,17,19,15,Exercise
1163,84,2013,43,2,17,19,16,Exercise
1164,84,2013,43,2,17,19,17,Lecture
1165,84,2013,43,2,17,19,18,Exercise
1166,84,2013,43,2,17,19,19,Examen
1167,85,2013,14,3,10,13,1,Lecture
1168,85,2013,14,3,10,13,2,Video
1169,85,2013,14,3,10,13,3,Exercise
1170,85,2013,14,3,10,13,4,Lecture
1171,85,2013,14,3,10,13,5,Lecture
1172,85,2013,14,3,10,13,6,Lecture
1173,85,2013,14,3,10,13,7,QCM
1174,85,2013,14,3,10,13,8,Lecture
1175,85,2013,14,3,10,13,9,Exercise
1176,85,2013,14,3,10,13,10,Lecture
1177,85,2013,14,3,10,13,11,Lecture
1178,85,2013,14,3,10,13,12,Exercise
1179,85,2013,14,3,10,13,13,QCM
1180,86,2013,23,3,3,6,1,Exercise
1181,86,2013,23,3,3,6,2,QCM
1182,86,2013,23,3,3,6,3,Test
1183,86,2013,23,3,3,6,4,Lecture
1184,86,2013,23,3,3,6,5,Video
1185,86,2013,23,3,3,6,6,Examen
1186,87,2013,9,1,4,5,1,Lecture
1187,87,2013,9,1,4,5,2,Exercise
1188,87,2013,9,1,4,5,3,Video
1189,87,2013,9,1,4,5,4,Lecture
1190,87,2013,9,1,4,5,5,Examen
1191,88,2013,53,2,26,28,1,Lecture
1192,88,2013,53,2,26,28,2,Lecture
1193,88,2013,53,2,26,28,3,Lecture
1194,88,2013,53,2,26,28,4,Lecture
1195,88,2013,53,2,26,28,5,Lecture
1196,88,2013,53,2,26,28,6,Exercise
1197,88,2013,53,2,26,28,7,Lecture
1198,88,2013,53,2,26,28,8,Video
1199,88,2013,53,2,26,28,9,Exercise
1200,88,2013,53,2,26,28,10,Lecture
1201,88,2013,53,2,26,28,11,Exercise
1202,88,2013,53,2,26,28,12,Lecture
1203,88,2013,53,2,26,28,13,Lecture
1204,88,2013,53,2,26,28,14,Exercise
1205,88,2013,53,2,26,28,15,Examen
1206,88,2013,53,2,26,28,16,Lecture
1207,88,2013,53,2,26,28,17,Lecture
1208,88,2013,53,2,26,28,18,Exercise
1209,88,2013,53,2,26,28,19,Lecture
1210,88,2013,53,2,26,28,20,Lecture
1211,88,2013,53,2,26,28,21,Exercise
1212,88,2013,53,2,26,28,22,QCM
1213,88,2013,53,2,26,28,23,Lecture
1214,88,2013,53,2,26,28,24,Lecture
1215,88,2013,53,2,26,28,25,Exercise
1216,88,2013,53,2,26,28,26,Exercise
1217,88,2013,53,2,26,28,27,Lecture
1218,88,2013,53,2,26,28,28,Examen
1219,89,2013,32,3,17,20,1,Lecture
1220,89,2013,32,3,17,20,2,Exercise
1221,89,2013,32,3,17,20,3,Exercise
1222,89,2013,32,3,17,20,4,Lecture
1223,89,2013,32,3,17,20,5,Lecture
1224,89,2013,32,3,17,20,6,Exercise
1225,89,2013,32,3,17,20,7,Lecture
1226,89,2013,32,3,17,20,8,QCM
1227,89,2013,32,3,17,20,9,Lecture
1228,89,2013,32,3,17,20,10,Lecture
1229,89,2013,32,3,17,20,11,Exercise
1230,89,2013,32,3,17,20,12,Lecture
1231,89,2013,32,3,17,20,13,Lecture
1232,89,2013,32,3,17,20,14,QCM
1233,89,2013,32,3,17,20,15,Exercise
1234,89,2013,32,3,17,20,16,Lecture
1235,89,2013,32,3,17,20,17,Lecture
1236,89,2013,32,3,17,20,18,Video
1237,89,2013,32,3,17,20,19,Lecture
1238,89,2013,32,3,17,20,20,Examen
1239,90,2013,38,2,31,33,1,Lecture
1240,90,2013,38,2,31,33,2,Lecture
1241,90,2013,38,2,31,33,3,Lecture
1242,90,2013,38,2,31,33,4,Lecture
1243,90,2013,38,2,31,33,5,Lecture
1244,90,2013,38,2,31,33,6,Exercise
1245,90,2013,38,2,31,33,7,Lecture
1246,90,2013,38,2,31,33,8,Lecture
1247,90,2013,38,2,31,33,9,Lecture
1248,90,2013,38,2,31,33,10,Lecture
1249,90,2013,38,2,31,33,11,Lecture
1250,90,2013,38,2,31,33,12,Lecture
1251,90,2013,38,2,31,33,13,Exercise
1252,90,2013,38,2,31,33,14,Exercise
1253,90,2013,38,2,31,33,15,Lecture
1254,90,2013,38,2,31,33,16,Lecture
1255,90,2013,38,2,31,33,17,Examen
1256,90,2013,38,2,31,33,18,Exercise
1257,90,2013,38,2,31,33,19,Lecture
1258,90,2013,38,2,31,33,20,Exercise
1259,90,2013,38,2,31,33,21,Video
1260,90,2013,38,2,31,33,22,Exercise
1261,90,2013,38,2,31,33,23,Lecture
1262,90,2013,38,2,31,33,24,Exercise
1263,90,2013,38,2,31,33,25,QCM
1264,90,2013,38,2,31,33,26,Lecture
1265,90,2013,38,2,31,33,27,Lecture
1266,90,2013,38,2,31,33,28,Exercise
1267,90,2013,38,2,31,33,29,Lecture
1268,90,2013,38,2,31,33,30,Lecture
1269,90,2013,38,2,31,33,31,Lecture
1270,90,2013,38,2,31,33,32,Exercise
1271,90,2013,38,2,31,33,33,Examen
